queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.hjtest.hjstandard,hjtest,application_1528716129308_20414,'MID_MBL_DPI_USER_PRE_SUM_H_20180610_06_831',2018-06-12 02:16:20,1970-01-01 08:00:00,1010,180802,421108042,611789,RUNNING
root.hjpt,hjpt,application_1528716129308_19897,roam:itf_4gdpi_mbl_guangdong_20180611_18-combine,2018-06-12 02:28:18,1970-01-01 08:00:00,1171,3731,8879113,193662,RUNNING
root.hjpt,hjpt,application_1528716129308_18232,clean:shanxi1_itf_4gdpi_mbl_20180612_00 DPI,2018-06-12 02:30:47,1970-01-01 08:00:00,1125,117314,362014051,345532,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_21681,'DPI_RECOG_QUANGUO_D_20180611_851',2018-06-12 02:48:12,1970-01-01 08:00:00,2252,376137,773778830,502180,RUNNING
root.hjpt,hjpt,application_1528716129308_18239,clean:anhui_itf_4gdpi_mbl_20180612_00 DPI,2018-06-12 03:05:33,1970-01-01 08:00:00,1501,240988,742576013,361555,RUNNING
root.hjpt,hjpt,application_1528716129308_18239,clean:anhui_itf_4gdpi_mbl_20180612_00 DPI,2018-06-12 03:05:33,1970-01-01 08:00:00,1164,678092,2085057152,661896,RUNNING
root.hjpt,hjpt,application_1528716129308_22160,netmanager_lte_boa,2018-06-12 03:01:56,1970-01-01 08:00:00,3079,866418,1783890619,1479628,RUNNING
root.hjpt,hjpt,application_1528716129308_22160,netmanager_lte_boa,2018-06-12 03:01:56,1970-01-01 08:00:00,2722,1725197,3542642484,1779973,RUNNING
root.hjpt,hjpt,application_1528716129308_20467,clean:guangdong_itf_4gdpi_mbl_20180612_01 DPI,2018-06-12 03:34:34,1970-01-01 08:00:00,1116,346132,1065054229,423302,RUNNING
root.hjpt,hjpt,application_1528716129308_20467,clean:guangdong_itf_4gdpi_mbl_20180612_01 DPI,2018-06-12 03:34:34,1970-01-01 08:00:00,1058,679221,2088037691,723733,RUNNING
root.hjpt,hjpt,application_1528716129308_20508,clean:shanxi1_itf_4gdpi_mbl_20180612_01 DPI,2018-06-12 03:53:19,1970-01-01 08:00:00,1410,75336,233594261,199452,RUNNING
root.hjpt,hjpt,application_1528716129308_20508,clean:shanxi1_itf_4gdpi_mbl_20180612_01 DPI,2018-06-12 03:53:19,1970-01-01 08:00:00,1410,498276,1532569844,499807,RUNNING
root.hjpt,hjpt,application_1528716129308_20508,clean:shanxi1_itf_4gdpi_mbl_20180612_01 DPI,2018-06-12 03:53:19,1970-01-01 08:00:00,1321,915885,2815144422,800151,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_24356,DPI_SER_2_836,2018-06-12 03:59:11,1970-01-01 08:00:00,1011,209813,466567627,748027,RUNNING
root.dw,dw_etl,application_1528716129308_22137,HIVE-687b1a58-d5ca-4d7c-9895-85cc68fcb161,2018-06-12 03:00:53,1970-01-01 08:00:00,1003,1181478,2421548206,4546958,RUNNING
root.dw,dw_etl,application_1528716129308_22137,HIVE-687b1a58-d5ca-4d7c-9895-85cc68fcb161,2018-06-12 03:00:53,1970-01-01 08:00:00,1517,1531700,3139843520,4847292,RUNNING
root.hjpt,hjpt,application_1528716129308_20522,clean:jiangsu_itf_4gdpi_mbl_20180612_01 DPI,2018-06-12 04:17:54,1970-01-01 08:00:00,1101,53382,165772238,225665,RUNNING
root.hjpt,hjpt,application_1528716129308_20496,clean:anhui_itf_4gdpi_mbl_20180612_01 DPI,2018-06-12 04:18:06,1970-01-01 08:00:00,1953,578454,1779833767,517362,RUNNING
root.dw,dw_etl,application_1528716129308_22137,HIVE-687b1a58-d5ca-4d7c-9895-85cc68fcb161,2018-06-12 03:00:53,1970-01-01 08:00:00,1430,1974485,4046583732,5150785,RUNNING
root.dw,dw_etl,application_1528716129308_22137,HIVE-687b1a58-d5ca-4d7c-9895-85cc68fcb161,2018-06-12 03:00:53,1970-01-01 08:00:00,1285,2308976,4733104521,5751449,RUNNING
root.dw,dw_etl,application_1528716129308_22140,HIVE-13b45650-b7e9-4b67-9e89-baecf3c9c229,2018-06-12 03:00:53,1970-01-01 08:00:00,1216,2210441,4532587778,5751493,RUNNING
root.hjpt,hjpt,application_1528716129308_25081,roam:itf_4gdpi_mbl_guangdong_20180611_20-roam,2018-06-12 04:34:43,1970-01-01 08:00:00,1063,8916,19302438,120777,RUNNING
root.dw,dw_etl,application_1528716129308_22140,HIVE-13b45650-b7e9-4b67-9e89-baecf3c9c229,2018-06-12 03:00:53,1970-01-01 08:00:00,1216,2575269,5279760442,6051847,RUNNING
root.hjpt,hjpt,application_1528716129308_25159,boa_oidd_city_code_num,2018-06-12 04:20:01,1970-01-01 08:00:00,1810,547566,1126598817,1904286,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_26664,DPI_SER_1_844,2018-06-12 04:50:08,1970-01-01 08:00:00,3556,307392,635016432,397466,RUNNING
root.hjpt,hjpt,application_1528716129308_25159,boa_oidd_city_code_num,2018-06-12 04:20:01,1970-01-01 08:00:00,1827,1105693,2269803253,2204629,RUNNING
root.hjpt,hjpt,application_1528716129308_25159,boa_oidd_city_code_num,2018-06-12 04:20:01,1970-01-01 08:00:00,1704,1614276,3311360873,2504973,RUNNING
root.hjpt,hjpt,application_1528716129308_22739,clean:guangdong_itf_4gdpi_mbl_20180612_02 DPI,2018-06-12 04:55:38,1970-01-01 08:00:00,1522,167200,515859878,367865,RUNNING
root.hjpt,hjpt,application_1528716129308_22739,clean:guangdong_itf_4gdpi_mbl_20180612_02 DPI,2018-06-12 04:55:38,1970-01-01 08:00:00,1405,593140,1824068786,668224,RUNNING
root.hjpt,hjpt,application_1528716129308_22707,clean:chongqing_itf_4gdpi_mbl_20180612_02 DPI,2018-06-12 05:01:24,1970-01-01 08:00:00,1403,239407,737614007,322187,RUNNING
root.hjpt,hjpt,application_1528716129308_22707,clean:chongqing_itf_4gdpi_mbl_20180612_02 DPI,2018-06-12 05:01:24,1970-01-01 08:00:00,1403,660314,2030333158,622553,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_27389,DPI_SER_1_837,2018-06-12 05:10:34,1970-01-01 08:00:00,1661,142904,295133148,373098,RUNNING
root.hjpt,hjpt,application_1528716129308_22707,clean:chongqing_itf_4gdpi_mbl_20180612_02 DPI,2018-06-12 05:01:24,1970-01-01 08:00:00,1303,1079306,3317163817,922908,RUNNING
root.hjpt,hjpt,application_1528716129308_27141,clean:sichuan_itf_4gdpi_mbl_20180612_00 Warn DPI,2018-06-12 05:16:58,1970-01-01 08:00:00,1040,77036,238165256,289175,RUNNING
root.hjpt,hjpt,application_1528716129308_22764,clean:anhui_itf_4gdpi_mbl_20180612_02 DPI,2018-06-12 05:23:46,1970-01-01 08:00:00,2151,107835,334552126,181034,RUNNING
root.weizhirc,weizhirc,application_1528716129308_28066,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-12 05:23:46,1970-01-01 08:00:00,1001,66973,139009473,181514,RUNNING
root.hjpt,hjpt,application_1528716129308_22764,clean:anhui_itf_4gdpi_mbl_20180612_02 DPI,2018-06-12 05:23:46,1970-01-01 08:00:00,2082,735836,2263542593,481353,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_28315,DPI_SER_2_834,2018-06-12 05:32:10,1970-01-01 08:00:00,1759,266247,548110727,277707,RUNNING
root.hjpt,hjpt,application_1528716129308_25017,clean:guangdong_itf_4gdpi_mbl_20180612_03 DPI,2018-06-12 05:33:37,1970-01-01 08:00:00,1350,272410,838619947,491321,RUNNING
root.hjpt,hjpt,application_1528716129308_27009,oidd_dq_report_d,2018-06-12 04:59:27,1970-01-01 08:00:00,1345,609929,1254089268,2541158,RUNNING
root.hjpt,hjpt,application_1528716129308_27574,clean:sichuan_itf_4gdpi_mbl_20180611_19 Warn DPI,2018-06-12 05:39:28,1970-01-01 08:00:00,1650,78359,243110518,440559,RUNNING
root.hjpt,hjpt,application_1528716129308_27813,clean:sichuan_itf_4gdpi_mbl_20180611_21 Warn DPI,2018-06-12 05:41:24,1970-01-01 08:00:00,1524,75812,235090946,325060,RUNNING
root.hjpt,hjpt,application_1528716129308_25017,clean:guangdong_itf_4gdpi_mbl_20180612_03 DPI,2018-06-12 05:33:37,1970-01-01 08:00:00,1350,677911,2084098038,791739,RUNNING
root.hjpt,hjpt,application_1528716129308_27939,clean:sichuan_itf_4gdpi_mbl_20180611_23 Warn DPI,2018-06-12 05:42:19,1970-01-01 08:00:00,1316,69647,215820849,269587,RUNNING
root.hjpt,hjpt,application_1528716129308_25011,clean:anhui_itf_4gdpi_mbl_20180612_03 DPI,2018-06-12 05:40:06,1970-01-01 08:00:00,1209,66398,205691593,403429,RUNNING
root.dpiq,dpiq,application_1528716129308_25606,stat-20180611001@dpiq_db.dpi_28,2018-06-12 05:40:22,1970-01-01 08:00:00,1007,156471,321968824,386565,RUNNING
root.hjpt,hjpt,application_1528716129308_25011,clean:anhui_itf_4gdpi_mbl_20180612_03 DPI,2018-06-12 05:40:06,1970-01-01 08:00:00,1209,429646,1321280779,703998,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_29093,DPI_SER_2_844,2018-06-12 05:44:37,1970-01-01 08:00:00,1207,412519,847729050,432451,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_29424,DPI_SER_1_862,2018-06-12 05:50:34,1970-01-01 08:00:00,1248,47822,99240775,376181,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_29093,DPI_SER_2_844,2018-06-12 05:44:37,1970-01-01 08:00:00,1121,964092,1980913807,732845,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_30133,DPI_SER_1_851,2018-06-12 06:11:07,1970-01-01 08:00:00,2248,60180,125424810,344417,RUNNING
root.hjpt,hjpt,application_1528716129308_25000,clean:chongqing_itf_4gdpi_mbl_20180612_03 DPI,2018-06-12 06:08:45,1970-01-01 08:00:00,1539,350990,1080595478,486595,RUNNING
root.hjpt,hjpt,application_1528716129308_29561,clean:guangdong_itf_4gdpi_mbl_20180612_00 Warn DPI,2018-06-12 06:11:23,1970-01-01 08:00:00,1104,194368,598799733,327981,RUNNING
root.hjpt,hjpt,application_1528716129308_25000,clean:chongqing_itf_4gdpi_mbl_20180612_03 DPI,2018-06-12 06:08:45,1970-01-01 08:00:00,1510,811651,2495429912,786904,RUNNING
root.hjpt,hjpt,application_1528716129308_27681,clean:zhejiang_itf_4gdpi_mbl_20180612_04 DPI,2018-06-12 06:15:10,1970-01-01 08:00:00,1104,177410,546691939,401473,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_30133,DPI_SER_1_851,2018-06-12 06:11:07,1970-01-01 08:00:00,1030,649884,1337673057,644725,RUNNING
root.dpiq,dpiq,application_1528716129308_30695,TS-IndexLoader-20180612000@dpiq_db.dpi_aggregation_21,2018-06-12 06:24:18,1970-01-01 08:00:00,1172,1752,6542596,153495,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_30133,DPI_SER_1_851,2018-06-12 06:11:07,1970-01-01 08:00:00,1060,739724,1556829155,945052,RUNNING
root.dpiq,dpiq,application_1528716129308_30703,TS-IndexLoader-20180612000@dpiq_db.dpi_aggregation_991,2018-06-12 06:23:45,1970-01-01 08:00:00,1033,16476,52101781,186900,RUNNING
root.dw,dw_etl,application_1528716129308_28244,HIVE-a778d689-35e5-41fc-abcd-d7e3de710c80,2018-06-12 05:26:24,1970-01-01 08:00:00,1249,1707969,3500810082,5129861,RUNNING
root.dw,dw_etl,application_1528716129308_28249,HIVE-fb4299a8-af11-433d-bd3e-41dbca381d86,2018-06-12 05:26:26,1970-01-01 08:00:00,1244,1533589,3143697158,5127495,RUNNING
root.dw,dw_etl,application_1528716129308_28244,HIVE-a778d689-35e5-41fc-abcd-d7e3de710c80,2018-06-12 05:26:24,1970-01-01 08:00:00,1250,2083284,4269502202,5430214,RUNNING
root.dw,dw_etl,application_1528716129308_28249,HIVE-fb4299a8-af11-433d-bd3e-41dbca381d86,2018-06-12 05:26:26,1970-01-01 08:00:00,1249,1908466,3911345892,5427847,RUNNING
root.hjpt,hjpt,application_1528716129308_27662,clean:guangdong_itf_4gdpi_mbl_20180612_04 DPI,2018-06-12 06:53:32,1970-01-01 08:00:00,1600,460687,1417513468,502552,RUNNING
root.dw,dw_etl,application_1528716129308_28244,HIVE-a778d689-35e5-41fc-abcd-d7e3de710c80,2018-06-12 05:26:24,1970-01-01 08:00:00,1251,2458854,5038778339,5730540,RUNNING
root.dw,dw_etl,application_1528716129308_28249,HIVE-fb4299a8-af11-433d-bd3e-41dbca381d86,2018-06-12 05:26:26,1970-01-01 08:00:00,1250,2283703,4679915001,5728173,RUNNING
root.hjpt,hjpt,application_1528716129308_27662,clean:guangdong_itf_4gdpi_mbl_20180612_04 DPI,2018-06-12 06:53:32,1970-01-01 08:00:00,1236,930567,2860707020,802874,RUNNING
root.dw,dw_etl,application_1528716129308_28244,HIVE-a778d689-35e5-41fc-abcd-d7e3de710c80,2018-06-12 05:26:24,1970-01-01 08:00:00,1086,2751062,5639709005,6030863,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_32753,DPI_SER_2_851,2018-06-12 07:12:03,1970-01-01 08:00:00,2217,351261,722882663,292905,RUNNING
root.hjpt,hjpt,application_1528716129308_32013,roam:itf_4gdpi_mbl_sichuan_20180611_21-roam,2018-06-12 07:13:12,1970-01-01 08:00:00,1730,60247,125201680,223896,RUNNING
root.hjpt,hjpt,application_1528716129308_31870,roam:itf_4gdpi_mbl_sichuan_20180611_20-roam,2018-06-12 07:09:21,1970-01-01 08:00:00,1437,294985,605904811,454780,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_32486,DPI_SER_2_862,2018-06-12 07:06:17,1970-01-01 08:00:00,1013,158862,366469703,638068,RUNNING
root.hjpt,hjpt,application_1528716129308_32021,roam:itf_4gdpi_mbl_guangdong_20180611_21-combine,2018-06-12 07:18:34,1970-01-01 08:00:00,1169,71301,147304851,201380,RUNNING
root.hjpt,hjpt,application_1528716129308_32470,roam:itf_4gdpi_mbl_guizhou_20180612_01-roam,2018-06-12 07:17:09,1970-01-01 08:00:00,1072,155007,318817942,286866,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_32876,DPI_SER_2_822,2018-06-12 07:17:33,1970-01-01 08:00:00,1046,109512,252540049,563636,RUNNING
root.hjpt,hjpt,application_1528716129308_32425,roam:itf_4gdpi_mbl_sichuan_20180611_22-roam,2018-06-12 07:27:09,1970-01-01 08:00:00,1590,239608,492559250,287275,RUNNING
root.dpiq,dpiq,application_1528716129308_34657,TS-IndexLoader-20180612001@dpiq_db.dpi_aggregation_24,2018-06-12 07:58:39,1970-01-01 08:00:00,1124,121418,375184613,199681,RUNNING
root.hjpt,hjpt,application_1528716129308_33947,clean:guangdong_itf_4gdpi_mbl_20180612_01 Warn DPI,2018-06-12 08:00:36,1970-01-01 08:00:00,1120,329641,1014805227,382295,RUNNING
root.hjpt,hjpt,application_1528716129308_33764,roam:itf_4gdpi_mbl_guangdong_20180611_22-combine,2018-06-12 08:06:43,1970-01-01 08:00:00,1066,141008,289981451,316446,RUNNING
root.dpiq,dpiq,application_1528716129308_31538,Compact-2018061205@dpiq_db.dpi_551,2018-06-12 07:55:12,1970-01-01 08:00:00,1008,443652,974386486,1307456,RUNNING
root.hjpt,hjpt,application_1528716129308_35162,roam:itf_4gdpi_mbl_shandong_20180612_02-roam,2018-06-12 08:22:34,1970-01-01 08:00:00,1164,219016,449826217,265604,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_35513,'MID_MBL_DPI_USER_PRE_SUM_H_20180610_09_844',2018-06-12 08:24:22,1970-01-01 08:00:00,1097,105554,217450474,158193,RUNNING
root.hjpt,hjpt,application_1528716129308_34705,roam:itf_4gdpi_mbl_jiangsu_20180611_23-combine,2018-06-12 08:27:59,1970-01-01 08:00:00,1096,143202,294518572,240989,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_35812,'MID_MBL_DPI_USER_PRE_SUM_H_20180610_23_844',2018-06-12 08:35:46,1970-01-01 08:00:00,1179,9908,21491610,74502,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_35789,'MID_MBL_DPI_USER_PRE_SUM_H_20180610_10_844',2018-06-12 08:35:35,1970-01-01 08:00:00,1050,167335,394394235,386138,RUNNING
root.hjpt,hjpt,application_1528716129308_36896,get_count_to_kafka,2018-06-12 08:57:25,1970-01-01 08:00:00,9845,866162,1785653463,277012,RUNNING
root.hjpt,hjpt,application_1528716129308_36896,get_count_to_kafka,2018-06-12 08:57:25,1970-01-01 08:00:00,7322,3112587,6390928162,577425,RUNNING
root.dw,dw_etl,application_1528716129308_34624,HIVE-93cd662a-58b6-4232-9892-de233933a25e,2018-06-12 07:58:08,1970-01-01 08:00:00,1115,1331313,2729254572,4134384,RUNNING
root.hjpt,hjpt,application_1528716129308_36896,get_count_to_kafka,2018-06-12 08:57:25,1970-01-01 08:00:00,7321,5308964,10889117744,878044,RUNNING
root.dw,dw_etl,application_1528716129308_34624,HIVE-93cd662a-58b6-4232-9892-de233933a25e,2018-06-12 07:58:08,1970-01-01 08:00:00,1324,1698062,3480623517,4435003,RUNNING
root.hjpt,hjpt,application_1528716129308_36249,clean:shanxi1_itf_4gdpi_mbl_20180612_01 Warn DPI,2018-06-12 09:08:15,1970-01-01 08:00:00,1089,125189,386188588,228106,RUNNING
root.dw,dw_etl,application_1528716129308_34624,HIVE-93cd662a-58b6-4232-9892-de233933a25e,2018-06-12 07:58:08,1970-01-01 08:00:00,1311,2091887,4287188176,4735298,RUNNING
root.dw,dw_etl,application_1528716129308_34647,HIVE-a5633173-3e6a-4cd5-b7bf-bf282ca25ffd,2018-06-12 07:58:21,1970-01-01 08:00:00,1189,947250,1942590144,4722786,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,132649,308302506,205630,RUNNING
root.dw,dw_etl,application_1528716129308_34624,HIVE-93cd662a-58b6-4232-9892-de233933a25e,2018-06-12 07:58:08,1970-01-01 08:00:00,1310,2484969,5092215007,5035583,RUNNING
root.sjyy_dm,daua,application_1528716129308_37644,'MID_APP_MBL_DPI_USER_TRMNL_INFO_D_ALL_20180611_811',2018-06-12 09:16:52,1970-01-01 08:00:00,1168,84178,188473030,312407,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,433500,1006304803,505914,RUNNING
root.dw,dw_etl,application_1528716129308_34624,HIVE-93cd662a-58b6-4232-9892-de233933a25e,2018-06-12 07:58:08,1970-01-01 08:00:00,1242,2732626,5602329698,5335895,RUNNING
root.hjpt,hjpt,application_1528716129308_36702,roam:itf_4gdpi_mbl_guangdong_20180612_00-combine,2018-06-12 09:24:51,1970-01-01 08:00:00,1178,36734,76496572,132753,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,734318,1704237427,806227,RUNNING
root.dw,dw_etl,application_1528716129308_34624,HIVE-93cd662a-58b6-4232-9892-de233933a25e,2018-06-12 07:58:08,1970-01-01 08:00:00,1235,3107136,6369334805,5636210,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,1035087,2402056238,1106542,RUNNING
root.dw,dw_etl,application_1528716129308_34624,HIVE-93cd662a-58b6-4232-9892-de233933a25e,2018-06-12 07:58:08,1970-01-01 08:00:00,1235,3478071,7128892786,5936518,RUNNING
root.dpiq,dpiq,application_1528716129308_38286,TS-IndexLoader-20180612002@dpiq_db.dpi_aggregation_851,2018-06-12 09:35:19,1970-01-01 08:00:00,1063,16185,51472900,106143,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,1335803,3099742682,1406848,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,1636684,3797828589,1707194,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,1934385,4488526836,2007495,RUNNING
root.hjpt,hjpt,application_1528716129308_38233,HIVE-fc99e0e1-1e28-4281-9dc1-330899838a3c,2018-06-12 09:33:26,1970-01-01 08:00:00,2819,898556,1845665749,1119385,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,2235138,5186313130,2307836,RUNNING
root.hjpt,hjpt,application_1528716129308_38233,HIVE-fc99e0e1-1e28-4281-9dc1-330899838a3c,2018-06-12 09:33:26,1970-01-01 08:00:00,2734,1719734,3527476346,1419745,RUNNING
root.dpiq,dpiq,application_1528716129308_39371,TS-IndexLoader-2018061208@dpiq_db.dpi_731,2018-06-12 09:52:53,1970-01-01 08:00:00,1178,25445,60321382,253494,RUNNING
root.dpiq,dpiq,application_1528716129308_37413,Compact-2018061208@dpiq_db.dpi_27,2018-06-12 09:53:39,1970-01-01 08:00:00,1006,32398,67726671,207404,RUNNING
root.weizhirc,weizhirc,application_1528716129308_38515,insert into table weizhi_db.abroad_ta...pdsn(Stage-1),2018-06-12 09:50:44,1970-01-01 08:00:00,1001,196518,405180929,382108,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,2535825,5883941514,2608194,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,2836832,6582299136,2908667,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,3137645,7280224801,3209127,RUNNING
root.hjpt,hjpt,application_1528716129308_40338,clean:guangdong_itf_4gdpi_mbl_20180612_03 Warn DPI,2018-06-12 10:25:30,1970-01-01 08:00:00,1350,146969,453487215,399389,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,3597531,8364237145,4711445,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,3895832,9056324209,5011937,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,4196684,9754345074,5312482,RUNNING
root.hjpt,hjpt,application_1528716129308_42355,sm_dpi_error,2018-06-12 10:35:07,1970-01-01 08:00:00,1131,245240,503958326,724517,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,4497601,10452486713,5613107,RUNNING
root.hjpt,hjpt,application_1528716129308_37657,clean:sichuan_itf_4gdpi_mbl_20180612_08 DPI,2018-06-12 10:44:42,1970-01-01 08:00:00,1165,100695,310940780,450081,RUNNING
root.dm,lijinyang,application_1528716129308_37405,oiddDataFromHive,2018-06-12 09:13:38,1970-01-01 08:00:00,1001,4798567,11150786276,5913702,RUNNING
root.hjpt,hjpt,application_1528716129308_37657,clean:sichuan_itf_4gdpi_mbl_20180612_08 DPI,2018-06-12 10:44:42,1970-01-01 08:00:00,1164,450880,1386458554,750731,RUNNING
root.hjpt,hjpt,application_1528716129308_40572,roam:itf_4gdpi_mbl_sichuan_20180611_21-combine,2018-06-12 11:14:41,1970-01-01 08:00:00,1505,116761,240726820,454147,RUNNING
root.hjpt,hjpt,application_1528716129308_41057,roam:itf_4gdpi_mbl_sichuan_20180611_19-combine,2018-06-12 11:19:04,1970-01-01 08:00:00,1447,288328,592121843,492191,RUNNING
root.hjpt,hjpt,application_1528716129308_46165,select * from itg_4gdpi_comm_h where p...100(Stage-1),2018-06-12 11:37:50,1970-01-01 08:00:00,1854,346386,712118340,568551,RUNNING
root.hjpt,hjpt,application_1528716129308_40978,clean:anhui_itf_4gdpi_mbl_20180612_09 DPI,2018-06-12 11:49:21,1970-01-01 08:00:00,1099,326856,1005429848,778812,RUNNING
root.hjpt,hjpt,application_1528716129308_42437,roam:itf_4gdpi_mbl_sichuan_20180611_22-combine,2018-06-12 11:55:15,1970-01-01 08:00:00,1482,163336,336179248,725344,RUNNING
root.hjpt,hjpt,application_1528716129308_45505,roam:itf_4gdpi_mbl_chongqing_20180612_02-roam,2018-06-12 11:54:40,1970-01-01 08:00:00,1350,159447,328024969,760908,RUNNING
root.hjpt,hjpt,application_1528716129308_45709,roam:itf_4gdpi_mbl_guangdong_20180612_02-roam,2018-06-12 12:04:05,1970-01-01 08:00:00,1319,351084,720514983,495527,RUNNING
root.hjpt,hjpt,application_1528716129308_40991,clean:sichuan_itf_4gdpi_mbl_20180612_09 DPI,2018-06-12 12:16:46,1970-01-01 08:00:00,1427,16857,53799872,335935,RUNNING
root.hjpt,hjpt,application_1528716129308_40991,clean:sichuan_itf_4gdpi_mbl_20180612_09 DPI,2018-06-12 12:16:46,1970-01-01 08:00:00,1355,429093,1319973787,636395,RUNNING
root.sjyy_dm,daua,application_1528716129308_49034,'MID_APP_MBL_DPI_USER_TRMNL_INFO_D_ALL_20180611_844',2018-06-12 12:27:28,1970-01-01 08:00:00,1363,59256,122824264,294358,RUNNING
