queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.hjpt,hjpt,application_1528716129308_189943,clean:sichuan_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:37:47,1970-01-01 08:00:00,1174,425761,1309767524,466011,RUNNING
root.hjpt,hjpt,application_1528716129308_189948,clean:hubei_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:48:03,1970-01-01 08:00:00,2952,185437,574325873,150367,RUNNING
root.hjpt,hjpt,application_1528716129308_189969,clean:shanxi1_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:43:26,1970-01-01 08:00:00,1828,740200,2278492201,426696,RUNNING
root.hjpt,hjpt,application_1528716129308_189957,clean:shandong_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:41:08,1970-01-01 08:00:00,1504,669272,2058101711,564793,RUNNING
root.hjpt,hjpt,application_1528716129308_189961,clean:hunan_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:40:12,1970-01-01 08:00:00,1206,785346,2414692691,620708,RUNNING
root.credit_ct,credit_ct,application_1528716129308_192170,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-13 20:54:17,1970-01-01 08:00:00,1998,6442,15118715,76402,RUNNING
root.hjpt,hjpt,application_1528716129308_189948,clean:hubei_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:48:03,1970-01-01 08:00:00,1579,834115,2566762206,450491,RUNNING
root.hjpt,hjpt,application_1528716129308_189940,clean:hebei_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:58:18,1970-01-01 08:00:00,1888,106220,329570173,135481,RUNNING
root.hjpt,hjpt,application_1528716129308_189941,clean:jiangsu_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:58:42,1970-01-01 08:00:00,1767,64991,202531954,110739,RUNNING
root.hjpt,hjpt,application_1528716129308_189940,clean:hebei_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:58:18,1970-01-01 08:00:00,1845,660451,2031853633,435616,RUNNING
root.hjpt,hjpt,application_1528716129308_189941,clean:jiangsu_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:58:42,1970-01-01 08:00:00,1379,492445,1515191299,410874,RUNNING
root.credit_ct,credit_ct,application_1528716129308_192943,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-13 21:08:40,1970-01-01 08:00:00,1968,51042,107480346,113196,RUNNING
root.hjpt,hjpt,application_1528716129308_189940,clean:hebei_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:58:18,1970-01-01 08:00:00,1516,1191596,3663274121,735750,RUNNING
root.hjpt,hjpt,application_1528716129308_189941,clean:jiangsu_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:58:42,1970-01-01 08:00:00,1379,906339,2786346500,711008,RUNNING
root.hjpt,hjpt,application_1528716129308_189941,clean:jiangsu_itf_4gdpi_mbl_20180613_19 DPI,2018-06-13 20:58:42,1970-01-01 08:00:00,1179,1308600,4021795484,1011146,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_193915,'DPI_APP_INFO_H_850_20180611',2018-06-13 21:12:01,1970-01-01 08:00:00,1031,62650,157907934,212694,RUNNING
root.credit_ct,credit_ct,application_1528716129308_195407,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-13 21:38:34,1970-01-01 08:00:00,1998,107797,224519831,120755,RUNNING
root.hjtest.hjtest,hjtest,application_1528716129308_195585,'SUM_FIX_DPI_APP_D_20180611',2018-06-13 21:34:50,1970-01-01 08:00:00,1065,239817,552831510,344348,RUNNING
root.credit_ct,credit_ct,application_1528716129308_195044,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-13 21:42:16,1970-01-01 08:00:00,2001,240563,501062343,198870,RUNNING
root.hjtest.hjstandard,hjtest,application_1528716129308_195981,'DPI_APP_INFO_H_864_20180611',2018-06-13 21:42:04,1970-01-01 08:00:00,1075,63224,159993007,210509,RUNNING
root.hjpt,hjpt,application_1528716129308_194514,clean:shandong_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:48:40,1970-01-01 08:00:00,1335,27239,85769337,114157,RUNNING
root.hjpt,hjpt,application_1528716129308_194517,clean:hunan_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:46:41,1970-01-01 08:00:00,1227,199067,613537484,233277,RUNNING
root.hjpt,hjpt,application_1528716129308_194505,clean:guangdong_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:44:38,1970-01-01 08:00:00,1197,300709,925703763,356917,RUNNING
root.hjpt,hjpt,application_1528716129308_194503,clean:shanxi1_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:46:24,1970-01-01 08:00:00,1071,172858,532670813,250046,RUNNING
root.hjpt,hjpt,application_1528716129308_194505,clean:guangdong_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:44:38,1970-01-01 08:00:00,1197,659986,2029033325,657052,RUNNING
root.hjpt,hjpt,application_1528716129308_194517,clean:hunan_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:46:41,1970-01-01 08:00:00,1170,565446,1738746014,533412,RUNNING
root.hjpt,hjpt,application_1528716129308_194514,clean:shandong_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:48:40,1970-01-01 08:00:00,1167,381957,1175132376,414292,RUNNING
root.hjpt,hjpt,application_1528716129308_194503,clean:shanxi1_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:46:24,1970-01-01 08:00:00,1070,494257,1519699551,550182,RUNNING
root.hjpt,hjpt,application_1528716129308_194523,clean:hubei_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:58:04,1970-01-01 08:00:00,1223,105426,326040615,150405,RUNNING
root.credit_ct,credit_ct,application_1528716129308_195776,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-13 22:01:23,1970-01-01 08:00:00,2001,373130,773657547,252076,RUNNING
root.hjpt,hjpt,application_1528716129308_194523,clean:hubei_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 21:58:04,1970-01-01 08:00:00,1222,472475,1453294431,450538,RUNNING
root.hjpt,hjpt,application_1528716129308_194521,clean:hebei_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 22:10:58,1970-01-01 08:00:00,1460,289965,893262084,277380,RUNNING
root.credit_ct,credit_ct,application_1528716129308_196722,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-13 22:17:29,1970-01-01 08:00:00,2001,226971,473267869,186341,RUNNING
root.hjpt,hjpt,application_1528716129308_194521,clean:hebei_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 22:10:58,1970-01-01 08:00:00,1455,728110,2238923986,577527,RUNNING
root.hjpt,hjpt,application_1528716129308_194507,clean:anhui_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 22:23:18,1970-01-01 08:00:00,3829,87616,275133518,137594,RUNNING
root.hjpt,hjpt,application_1528716129308_197980,clean:sichuan_itf_4gdpi_mbl_20180613_19 Warn DPI,2018-06-13 22:23:02,1970-01-01 08:00:00,1633,54472,169806593,153977,RUNNING
root.hjpt,hjpt,application_1528716129308_194507,clean:anhui_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 22:23:18,1970-01-01 08:00:00,2673,1078097,3317624370,437764,RUNNING
root.hjpt,hjpt,application_1528716129308_198322,clean:hunan_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:04:42,1970-01-01 08:00:00,1146,277204,853335265,356977,RUNNING
root.hjpt,hjpt,application_1528716129308_198309,clean:shandong_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:04:43,1970-01-01 08:00:00,1047,205754,633638502,355673,RUNNING
root.hjpt,hjpt,application_1528716129308_198322,clean:hunan_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:04:42,1970-01-01 08:00:00,1071,617917,1899790275,657139,RUNNING
root.hjpt,hjpt,application_1528716129308_194525,clean:sichuan_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 23:16:56,1970-01-01 08:00:00,2929,255921,790645141,223772,RUNNING
root.credit_ct,credit_ct,application_1528716129308_199961,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-13 23:15:15,1970-01-01 08:00:00,1997,444610,919577601,324586,RUNNING
root.hjpt,hjpt,application_1528716129308_198313,clean:anhui_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:17:18,1970-01-01 08:00:00,1380,176216,543778782,201688,RUNNING
root.hjpt,hjpt,application_1528716129308_198332,clean:hubei_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:15:16,1970-01-01 08:00:00,1116,272330,838488396,323504,RUNNING
root.hjpt,hjpt,application_1528716129308_194525,clean:sichuan_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 23:16:56,1970-01-01 08:00:00,2756,1076986,3312538795,523918,RUNNING
root.hjpt,hjpt,application_1528716129308_198313,clean:anhui_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:17:18,1970-01-01 08:00:00,1364,589850,1814160362,501833,RUNNING
root.hjpt,hjpt,application_1528716129308_198332,clean:hubei_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:15:16,1970-01-01 08:00:00,1091,606390,1864472907,623650,RUNNING
root.hjpt,hjpt,application_1528716129308_198312,clean:hebei_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:26:43,1970-01-01 08:00:00,1308,211692,652426275,237067,RUNNING
root.hjpt,hjpt,application_1528716129308_194525,clean:sichuan_itf_4gdpi_mbl_20180613_20 DPI,2018-06-13 23:16:56,1970-01-01 08:00:00,1295,1838041,5650250236,824048,RUNNING
root.hjpt,hjpt,application_1528716129308_198312,clean:hebei_itf_4gdpi_mbl_20180613_21 DPI,2018-06-13 23:26:43,1970-01-01 08:00:00,1308,606770,1865823109,537199,RUNNING
root.hjpt,hjpt,application_1528716129308_202660,clean:hunan_itf_4gdpi_mbl_20180613_19 Warn DPI,2018-06-13 23:45:27,1970-01-01 08:00:00,2531,497369,1532217766,313250,RUNNING
root.hjpt,hjpt,application_1528716129308_202660,clean:hunan_itf_4gdpi_mbl_20180613_19 Warn DPI,2018-06-13 23:45:27,1970-01-01 08:00:00,1899,1162991,3576630382,613469,RUNNING
root.dpiq,dpiq,application_1528716129308_204914,TS-IndexLoader-20180613006@dpiq_db.dpi_aggregation_771,2018-06-14 00:03:19,1970-01-01 08:00:00,1122,20462,64656882,141888,RUNNING
root.hjpt,hjpt,application_1528716129308_198331,clean:sichuan_itf_4gdpi_mbl_20180613_21 DPI,2018-06-14 00:10:16,1970-01-01 08:00:00,2090,425068,1308820448,325531,RUNNING
root.hjpt,hjpt,application_1528716129308_198331,clean:sichuan_itf_4gdpi_mbl_20180613_21 DPI,2018-06-14 00:10:16,1970-01-01 08:00:00,2075,1052045,3234587979,625871,RUNNING
root.hjpt,hjpt,application_1528716129308_202101,clean:hebei_itf_4gdpi_mbl_20180613_22 DPI,2018-06-14 00:31:01,1970-01-01 08:00:00,1138,186720,575485208,282471,RUNNING
root.hjpt,hjpt,application_1528716129308_202101,clean:hebei_itf_4gdpi_mbl_20180613_22 DPI,2018-06-14 00:31:01,1970-01-01 08:00:00,1127,528041,1623645852,582815,RUNNING
root.hjpt,hjpt,application_1528716129308_202126,clean:anhui_itf_4gdpi_mbl_20180613_22 DPI,2018-06-14 00:41:47,1970-01-01 08:00:00,1565,132472,409480516,236676,RUNNING
root.credit_ct,credit_ct,application_1528716129308_205466,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 00:43:29,1970-01-01 08:00:00,2000,556979,1147961793,435528,RUNNING
root.hjpt,hjpt,application_1528716129308_202126,clean:anhui_itf_4gdpi_mbl_20180613_22 DPI,2018-06-14 00:41:47,1970-01-01 08:00:00,1563,602680,1853615179,537166,RUNNING
root.hjpt,hjpt,application_1528716129308_205990,clean:hubei_itf_4gdpi_mbl_20180613_19 Warn DPI,2018-06-14 00:50:10,1970-01-01 08:00:00,1167,168420,519815851,336044,RUNNING
root.hjpt,hjpt,application_1528716129308_209158,roam:itf_4gdpi_mbl_hunan_20180613_19-roam,2018-06-14 01:11:34,1970-01-01 08:00:00,1001,130842,269005934,556750,RUNNING
root.credit_ct,credit_ct,application_1528716129308_209844,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 01:16:37,1970-01-01 08:00:00,1562,330342,681019040,554369,RUNNING
root.hjpt,hjpt,application_1528716129308_205558,clean:anhui_itf_4gdpi_mbl_20180613_23 DPI,2018-06-14 01:15:03,1970-01-01 08:00:00,1133,137700,424412202,648262,RUNNING
root.credit_ct,credit_ct,application_1528716129308_209844,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 01:16:37,1970-01-01 08:00:00,1780,845586,1743570302,854879,RUNNING
root.hjpt,hjpt,application_1528716129308_211233,roam:itf_4gdpi_mbl_shandong_20180613_19-roam,2018-06-14 01:25:45,1970-01-01 08:00:00,1369,173806,357428009,306537,RUNNING
root.hjpt,hjpt,application_1528716129308_202109,clean:sichuan_itf_4gdpi_mbl_20180613_22 DPI,2018-06-14 01:45:27,1970-01-01 08:00:00,2699,309916,955814801,628174,RUNNING
root.hjpt,hjpt,application_1528716129308_202109,clean:sichuan_itf_4gdpi_mbl_20180613_22 DPI,2018-06-14 01:45:27,1970-01-01 08:00:00,2433,1101116,3386036785,928671,RUNNING
root.hjpt,hjpt,application_1528716129308_213439,roam:itf_4gdpi_mbl_jiangsu_20180613_19-roam,2018-06-14 01:53:55,1970-01-01 08:00:00,1379,176979,363871863,420577,RUNNING
root.hjpt,hjpt,application_1528716129308_214075,roam:itf_4gdpi_mbl_jiangsu_20180613_20-roam,2018-06-14 01:55:26,1970-01-01 08:00:00,1030,24597,51450870,329087,RUNNING
root.credit_ct,credit_ct,application_1528716129308_212381,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 02:00:50,1970-01-01 08:00:00,1742,93899,194053880,305330,RUNNING
root.hjpt,hjpt,application_1528716129308_202109,clean:sichuan_itf_4gdpi_mbl_20180613_22 DPI,2018-06-14 01:45:27,1970-01-01 08:00:00,1071,1690271,5195638352,1229161,RUNNING
root.credit_ct,credit_ct,application_1528716129308_212381,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 02:00:50,1970-01-01 08:00:00,1782,641578,1322863287,605820,RUNNING
root.hjpt,hjpt,application_1528716129308_214721,roam:itf_4gdpi_mbl_shanxi1_20180613_20-roam,2018-06-14 02:05:02,1970-01-01 08:00:00,1089,82695,170519530,354751,RUNNING
root.credit_ct,credit_ct,application_1528716129308_212381,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 02:00:50,1970-01-01 08:00:00,1783,1207285,2487010510,906427,RUNNING
root.hjpt,hjpt,application_1528716129308_205568,clean:sichuan_itf_4gdpi_mbl_20180613_23 DPI,2018-06-14 02:12:30,1970-01-01 08:00:00,2029,253943,783027645,507182,RUNNING
root.credit_ct,credit_ct,application_1528716129308_212381,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 02:00:50,1970-01-01 08:00:00,2001,1744659,3590284733,1207080,RUNNING
root.hjpt,hjpt,application_1528716129308_205568,clean:sichuan_itf_4gdpi_mbl_20180613_23 DPI,2018-06-14 02:12:30,1970-01-01 08:00:00,2000,863938,2656642402,807621,RUNNING
root.hjpt,hjpt,application_1528716129308_214639,clean:hebei_itf_4gdpi_mbl_20180613_19 Warn DPI,2018-06-14 02:22:20,1970-01-01 08:00:00,1265,107370,331639308,518569,RUNNING
root.hjpt,hjpt,application_1528716129308_215690,roam:itf_4gdpi_mbl_hunan_20180613_20-roam,2018-06-14 02:22:57,1970-01-01 08:00:00,1169,134488,276724329,481416,RUNNING
root.hjpt,hjpt,application_1528716129308_215785,roam:itf_4gdpi_mbl_shandong_20180613_20-roam,2018-06-14 02:22:58,1970-01-01 08:00:00,1020,127843,262942222,480377,RUNNING
root.hjpt,hjpt,application_1528716129308_212269,clean:anhui_itf_4gdpi_mbl_20180614_00 DPI,2018-06-14 02:26:46,1970-01-01 08:00:00,1330,288742,888810542,552879,RUNNING
root.dpiq,dpiq,application_1528716129308_218296,TS-IndexLoader-2018061322@dpiq_db.dpi_23,2018-06-14 02:32:17,1970-01-01 08:00:00,1101,38910,85657748,221899,RUNNING
root.hjpt,hjpt,application_1528716129308_212261,clean:shanxi1_itf_4gdpi_mbl_20180614_00 DPI,2018-06-14 02:32:11,1970-01-01 08:00:00,1287,368573,1134033672,528591,RUNNING
root.hjpt,hjpt,application_1528716129308_216699,clean:hunan_itf_4gdpi_mbl_20180613_21 Warn DPI,2018-06-14 02:36:48,1970-01-01 08:00:00,1146,34211,106818247,251470,RUNNING
root.hjpt,hjpt,application_1528716129308_217421,roam:itf_4gdpi_mbl_guangdong_20180613_20-roam,2018-06-14 02:41:00,1970-01-01 08:00:00,1255,119823,246779925,300026,RUNNING
root.hjpt,hjpt,application_1528716129308_212261,clean:shanxi1_itf_4gdpi_mbl_20180614_00 DPI,2018-06-14 02:32:11,1970-01-01 08:00:00,1205,757610,2328936610,829082,RUNNING
root.credit_ct,credit_ct,application_1528716129308_215252,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 02:46:32,1970-01-01 08:00:00,1999,42659,89363573,268203,RUNNING
root.credit_ct,credit_ct,application_1528716129308_215252,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 02:46:32,1970-01-01 08:00:00,1856,604140,1246720109,568622,RUNNING
root.dpiq,dpiq,application_1528716129308_220548,TS-IndexLoader-20180613005@dpiq_db.dpi_aggregation_311,2018-06-14 02:51:51,1970-01-01 08:00:00,1199,28286,86515838,249704,RUNNING
root.credit_ct,credit_ct,application_1528716129308_215252,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 02:46:32,1970-01-01 08:00:00,1783,1164218,2399701278,869020,RUNNING
root.hjpt,hjpt,application_1528716129308_212283,clean:jiangsu_itf_4gdpi_mbl_20180614_00 DPI,2018-06-14 02:53:32,1970-01-01 08:00:00,1016,174923,538950052,448852,RUNNING
root.hjpt,hjpt,application_1528716129308_219562,clean:hubei_itf_4gdpi_mbl_20180613_21 Warn DPI,2018-06-14 03:00:02,1970-01-01 08:00:00,1115,123631,381386213,360145,RUNNING
root.hjpt,hjpt,application_1528716129308_212283,clean:jiangsu_itf_4gdpi_mbl_20180614_00 DPI,2018-06-14 02:53:32,1970-01-01 08:00:00,1016,480142,1476380031,749357,RUNNING
root.hjpt,hjpt,application_1528716129308_217070,clean:guangdong_itf_4gdpi_mbl_20180614_01 DPI,2018-06-14 03:01:46,1970-01-01 08:00:00,1010,61768,191397045,255774,RUNNING
root.credit_ct,credit_ct,application_1528716129308_222416,"----近二个月的通话日期
create table temp_compound...a(Stage-1)",2018-06-14 03:13:21,1970-01-01 08:00:00,1123,143069,294265881,463797,RUNNING
root.dpiq,dpiq,application_1528716129308_223406,TS-IndexLoader-20180613002@dpiq_db.dpi_aggregation_20,2018-06-14 03:24:54,1970-01-01 08:00:00,1048,11528,32806417,371646,RUNNING
root.hjpt,hjpt,application_1528716129308_221506,netmanager_lte_boa,2018-06-14 03:01:55,1970-01-01 08:00:00,1735,406071,835178209,2652725,RUNNING
root.hjpt,hjpt,application_1528716129308_217192,clean:chongqing_itf_4gdpi_mbl_20180614_01 DPI,2018-06-14 03:37:22,1970-01-01 08:00:00,1197,214807,661506716,525163,RUNNING
root.hjpt,hjpt,application_1528716129308_223297,roam:itf_4gdpi_mbl_hunan_20180613_21-roam,2018-06-14 03:38:59,1970-01-01 08:00:00,1146,117249,241337597,428369,RUNNING
root.hjpt,hjpt,application_1528716129308_217191,clean:anhui_itf_4gdpi_mbl_20180614_01 DPI,2018-06-14 03:38:33,1970-01-01 08:00:00,1057,84603,261350025,454658,RUNNING
root.hjpt,hjpt,application_1528716129308_217113,clean:shanxi1_itf_4gdpi_mbl_20180614_01 DPI,2018-06-14 03:38:43,1970-01-01 08:00:00,1040,83663,258368929,444172,RUNNING
root.credit_ct,credit_ct,application_1528716129308_224027,"create table temp_com..._id ,day_id ,hour_id(Stage-1)",2018-06-14 03:42:41,1970-01-01 08:00:00,1491,432942,893144412,507017,RUNNING
root.hjpt,hjpt,application_1528716129308_217192,clean:chongqing_itf_4gdpi_mbl_20180614_01 DPI,2018-06-14 03:37:22,1970-01-01 08:00:00,1195,574456,1766020648,825680,RUNNING
root.hjpt,hjpt,application_1528716129308_217113,clean:shanxi1_itf_4gdpi_mbl_20180614_01 DPI,2018-06-14 03:38:43,1970-01-01 08:00:00,1082,404087,1242493447,744690,RUNNING
root.hjpt,hjpt,application_1528716129308_217191,clean:anhui_itf_4gdpi_mbl_20180614_01 DPI,2018-06-14 03:38:33,1970-01-01 08:00:00,1067,408125,1254921558,755176,RUNNING
root.hjpt,hjpt,application_1528716129308_221506,netmanager_lte_boa,2018-06-14 03:01:55,1970-01-01 08:00:00,1019,709975,1458080066,2953242,RUNNING
root.hjpt,hjpt,application_1528716129308_221506,netmanager_lte_boa,2018-06-14 03:01:55,1970-01-01 08:00:00,2081,1053052,2162149924,3253738,RUNNING
