queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.credit_ct,credit_ct,application_1528978566586_167554,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-17 03:24:03,1970-01-01 08:00:00,2174,1445690,2973899876,2209679,RUNNING
root.hjpt,hjpt,application_1528978566586_159342,clean:sichuan_itf_4gdpi_mbl_20180616_23 DPI,2018-06-17 03:45:20,1970-01-01 08:00:00,1507,609433,1873895293,932683,RUNNING
root.hjpt,hjpt,application_1528978566586_169498,clean:sichuan_itf_4gdpi_mbl_20180616_14 Warn DPI,2018-06-17 03:51:53,1970-01-01 08:00:00,1272,355861,1095310619,539322,RUNNING
root.hjpt,hjpt,application_1528978566586_164000,clean:anhui_itf_4gdpi_mbl_20180617_00 DPI,2018-06-17 03:43:52,1970-01-01 08:00:00,1089,639671,1966300016,1021056,RUNNING
root.weizhirc,weizhirc,application_1528978566586_170663,insert into table weizhi_db.oidd_tran...null(Stage-1),2018-06-17 04:01:07,1970-01-01 08:00:00,2014,74778,155227332,286545,RUNNING
root.hjpt,hjpt,application_1528978566586_169806,roam:itf_4gdpi_mbl_sichuan_20180611_13-roam,2018-06-17 03:59:55,1970-01-01 08:00:00,1654,124696,257228210,358026,RUNNING
root.hjpt,hjpt,application_1528978566586_159342,clean:sichuan_itf_4gdpi_mbl_20180616_23 DPI,2018-06-17 03:45:20,1970-01-01 08:00:00,1167,1031207,3169312658,1233158,RUNNING
root.hjpt,hjpt,application_1528978566586_166661,clean:guangdong_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 04:01:08,1970-01-01 08:00:00,1116,29401,91902372,285189,RUNNING
root.hjpt,hjpt,application_1528978566586_169592,roam:itf_4gdpi_mbl_sichuan_20180616_12-roam,2018-06-17 04:02:07,1970-01-01 08:00:00,1231,26338,55164087,526640,RUNNING
root.hjpt,hjpt,application_1528978566586_166661,clean:guangdong_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 04:01:08,1970-01-01 08:00:00,1058,348370,1071451308,585852,RUNNING
root.hjpt,hjpt,application_1528978566586_164008,clean:sichuan_itf_4gdpi_mbl_20180617_00 DPI,2018-06-17 04:07:33,1970-01-01 08:00:00,1225,275362,847482730,501636,RUNNING
root.hjpt,hjpt,application_1528978566586_166661,clean:guangdong_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 04:01:08,1970-01-01 08:00:00,1055,665642,2045821187,886335,RUNNING
root.credit_ct,credit_ct,application_1528978566586_170055,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-17 04:13:28,1970-01-01 08:00:00,3767,676657,1393238555,447194,RUNNING
root.hjpt,hjpt,application_1528978566586_170337,roam:itf_4gdpi_mbl_sichuan_20180616_13-roam,2018-06-17 04:14:13,1970-01-01 08:00:00,1496,332734,683070124,401588,RUNNING
root.hjpt,hjpt,application_1528978566586_168943,roam:itf_4gdpi_mbl_guangdong_20180616_03-combine,2018-06-17 04:11:33,1970-01-01 08:00:00,1441,226464,465334858,562210,RUNNING
root.hjpt,hjpt,application_1528978566586_164008,clean:sichuan_itf_4gdpi_mbl_20180617_00 DPI,2018-06-17 04:07:33,1970-01-01 08:00:00,1223,642579,1975257025,802075,RUNNING
root.hjpt,hjpt,application_1528978566586_171923,CRM_INTEG_USER_INFO_BSS_D_844_20180614,2018-06-17 04:02:25,1970-01-01 08:00:00,1059,91326,469912725,1110052,RUNNING
root.credit_ct,credit_ct,application_1528978566586_170055,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-17 04:13:28,1970-01-01 08:00:00,2621,1585151,3258819989,747611,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172489,"CREATE TABLE TEMP_CRE...,
t2.day_id,
t1.flag(Stage-2)",2018-06-17 04:15:36,1970-01-01 08:00:00,1373,219165,450331582,619014,RUNNING
root.hjdq,hjdq,application_1528978566586_173187,CHECK_TASK_province_CRM_DB.ITG_ORD_TAX_PAYER_D_task_a6552f0e-71a2-11e8-a0f6-18c58a10ad18_11_20180613_0,2018-06-17 04:28:23,1970-01-01 08:00:00,1429,80952,167339549,453345,RUNNING
root.hjdq,hjdq,application_1528978566586_173203,CHECK_TASK_province_CRM_DB.ITG_PROD_INST_STATE_D_task_373e3d86-71a2-11e8-9c7c-18c58a10ad18_11_20180613_0,2018-06-17 04:29:10,1970-01-01 08:00:00,1340,71012,146918120,406013,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172489,"CREATE TABLE TEMP_CRE...,
t2.day_id,
t1.flag(Stage-2)",2018-06-17 04:15:36,1970-01-01 08:00:00,1010,638953,1311678752,1219807,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_172263,'MID_FIX_DPI_USER_SUM_H_D_20180614',2018-06-17 04:10:45,1970-01-01 08:00:00,1010,489317,1234768250,1510604,RUNNING
root.hjpt,hjpt,application_1528978566586_166640,clean:shanxi1_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 04:35:20,1970-01-01 08:00:00,1387,99740,308445488,336085,RUNNING
root.hjdq,hjdq,application_1528978566586_173203,CHECK_TASK_province_CRM_DB.ITG_PROD_INST_STATE_D_task_373e3d86-71a2-11e8-9c7c-18c58a10ad18_11_20180613_0,2018-06-17 04:29:10,1970-01-01 08:00:00,1031,404548,830164684,706451,RUNNING
root.credit_ct,credit_ct,application_1528978566586_173822,CREATE TABLE TEMP_CRE...prvnce_id=t5.prov_id(Stage-1),2018-06-17 04:39:15,1970-01-01 08:00:00,1670,289697,595857988,401954,RUNNING
root.hjpt,hjpt,application_1528978566586_166640,clean:shanxi1_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 04:35:20,1970-01-01 08:00:00,1370,511586,1573247774,636583,RUNNING
root.hjpt,hjpt,application_1528978566586_166682,clean:sichuan_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 04:58:21,1970-01-01 08:00:00,1180,189926,585067292,458029,RUNNING
root.hjpt,hjpt,application_1528978566586_163998,clean:jiangsu_itf_4gdpi_mbl_20180617_00 DPI,2018-06-17 04:58:57,1970-01-01 08:00:00,1177,223452,688018242,421671,RUNNING
root.dw,dw_etl,application_1528978566586_169067,HIVE-17ba2688-7dee-46dc-a591-1bbd172f0eb8,2018-06-17 03:01:08,1970-01-01 08:00:00,1089,2039297,4180849840,7491227,RUNNING
root.weizhirc,weizhirc,application_1528978566586_174681,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-17 04:57:24,1970-01-01 08:00:00,1012,363847,749166060,514413,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172655,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.rn=1(Stage-1),2018-06-17 05:06:43,1970-01-01 08:00:00,2588,101506,210533438,255899,RUNNING
root.dw,dw_etl,application_1528978566586_169048,HIVE-acd56193-5625-4492-bb43-6eaec07a5791,2018-06-17 03:01:04,1970-01-01 08:00:00,1880,2162841,4433292629,7795674,RUNNING
root.hjpt,hjpt,application_1528978566586_166682,clean:sichuan_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 04:58:21,1970-01-01 08:00:00,1178,544362,1673495834,758482,RUNNING
root.hjpt,hjpt,application_1528978566586_163998,clean:jiangsu_itf_4gdpi_mbl_20180617_00 DPI,2018-06-17 04:58:57,1970-01-01 08:00:00,1176,577038,1773955054,722123,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172655,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.rn=1(Stage-1),2018-06-17 05:06:43,1970-01-01 08:00:00,3661,1170975,2408044272,556437,RUNNING
root.dw,dw_etl,application_1528978566586_169048,HIVE-acd56193-5625-4492-bb43-6eaec07a5791,2018-06-17 03:01:04,1970-01-01 08:00:00,1592,2677345,5488389530,8096212,RUNNING
root.hjpt,hjpt,application_1528978566586_163998,clean:jiangsu_itf_4gdpi_mbl_20180617_00 DPI,2018-06-17 04:58:57,1970-01-01 08:00:00,1066,928573,2853528503,1022662,RUNNING
root.dw,dw_etl,application_1528978566586_169048,HIVE-acd56193-5625-4492-bb43-6eaec07a5791,2018-06-17 03:01:04,1970-01-01 08:00:00,1592,3154745,6466136106,8396652,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172546,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-17 05:18:37,1970-01-01 08:00:00,2580,681196,1400864917,443473,RUNNING
root.weizhirc,weizhirc,application_1528978566586_175874,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-17 05:20:18,1970-01-01 08:00:00,2466,202668,417567318,342774,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172810,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.rn=1(Stage-1),2018-06-17 05:21:01,1970-01-01 08:00:00,1758,91692,189596368,600439,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172546,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-17 05:18:37,1970-01-01 08:00:00,1639,1513189,3109600296,743840,RUNNING
root.dw,dw_etl,application_1528978566586_169048,HIVE-acd56193-5625-4492-bb43-6eaec07a5791,2018-06-17 03:01:04,1970-01-01 08:00:00,1530,3841654,7874834268,8997426,RUNNING
root.credit_ct,credit_ct,application_1528978566586_172810,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.rn=1(Stage-1),2018-06-17 05:21:01,1970-01-01 08:00:00,2142,758224,1560669825,900814,RUNNING
root.weizhirc,weizhirc,application_1528978566586_175874,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-17 05:20:18,1970-01-01 08:00:00,1018,376118,773050236,943514,RUNNING
root.dw,dw_etl,application_1528978566586_169048,HIVE-acd56193-5625-4492-bb43-6eaec07a5791,2018-06-17 03:01:04,1970-01-01 08:00:00,1013,4241133,8692922823,9297804,RUNNING
root.hjpt,hjpt,application_1528978566586_166759,clean:anhui_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 05:35:41,1970-01-01 08:00:00,1983,14822,48184172,320635,RUNNING
root.hjpt,hjpt,application_1528978566586_169800,clean:guangdong_itf_4gdpi_mbl_20180617_02 DPI,2018-06-17 05:32:24,1970-01-01 08:00:00,1354,297715,916534784,517442,RUNNING
root.hjpt,hjpt,application_1528978566586_166759,clean:anhui_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 05:35:41,1970-01-01 08:00:00,1865,582445,1791959401,621126,RUNNING
root.hjpt,hjpt,application_1528978566586_169800,clean:guangdong_itf_4gdpi_mbl_20180617_02 DPI,2018-06-17 05:32:24,1970-01-01 08:00:00,1354,703998,2164340105,817936,RUNNING
root.hjpt,hjpt,application_1528978566586_174256,clean:sichuan_itf_4gdpi_mbl_20180616_15 Warn DPI,2018-06-17 05:45:29,1970-01-01 08:00:00,1721,202598,624980409,333840,RUNNING
root.hjpt,hjpt,application_1528978566586_166759,clean:anhui_itf_4gdpi_mbl_20180617_01 DPI,2018-06-17 05:35:41,1970-01-01 08:00:00,1381,1090070,3351091495,921608,RUNNING
root.hjpt,hjpt,application_1528978566586_173205,roam:itf_4gdpi_mbl_sichuan_20180616_09-combine,2018-06-17 05:45:40,1970-01-01 08:00:00,1321,154248,317307157,323053,RUNNING
root.hjpt,hjpt,application_1528978566586_169800,clean:guangdong_itf_4gdpi_mbl_20180617_02 DPI,2018-06-17 05:32:24,1970-01-01 08:00:00,1256,1104681,3395045161,1118416,RUNNING
root.hjpt,hjpt,application_1528978566586_169746,clean:chongqing_itf_4gdpi_mbl_20180617_02 DPI,2018-06-17 05:48:40,1970-01-01 08:00:00,1055,152871,471046665,443852,RUNNING
root.hjpt,hjpt,application_1528978566586_169746,clean:chongqing_itf_4gdpi_mbl_20180617_02 DPI,2018-06-17 05:48:40,1970-01-01 08:00:00,1054,468790,1441297937,744266,RUNNING
