queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.credit_ct,credit_ct,application_1528978566586_95489,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.rn=1(Stage-1),2018-06-16 01:42:24,1970-01-01 08:00:00,3297,201626,416216755,266409,RUNNING
root.credit_ct,credit_ct,application_1528978566586_95489,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.rn=1(Stage-1),2018-06-16 01:42:24,1970-01-01 08:00:00,3855,1208441,2484344939,566905,RUNNING
root.hjpt,hjpt,application_1528978566586_90749,clean:sichuan_itf_4gdpi_mbl_20180615_21 DPI,2018-06-16 01:48:56,1970-01-01 08:00:00,1323,175297,540340035,475325,RUNNING
root.credit_ct,credit_ct,application_1528978566586_97347,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-16 01:47:56,1970-01-01 08:00:00,2622,752163,1546792094,835570,RUNNING
root.hjpt,hjpt,application_1528978566586_90749,clean:sichuan_itf_4gdpi_mbl_20180615_21 DPI,2018-06-16 01:48:56,1970-01-01 08:00:00,1320,572814,1761136466,775770,RUNNING
root.credit_ct,credit_ct,application_1528978566586_97347,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-16 01:47:56,1970-01-01 08:00:00,1399,1491367,3066672930,1136032,RUNNING
root.credit_ct,credit_ct,application_1528978566586_97598,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 02:13:41,1970-01-01 08:00:00,3774,941877,1938906655,493179,RUNNING
root.hjpt,hjpt,application_1528978566586_93055,clean:sichuan_itf_4gdpi_mbl_20180615_22 DPI,2018-06-16 02:42:44,1970-01-01 08:00:00,1263,89016,275417037,252324,RUNNING
root.credit_ct,credit_ct,application_1528978566586_99716,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-16 02:44:53,1970-01-01 08:00:00,2574,605850,1245991231,423001,RUNNING
root.hjpt,hjpt,application_1528978566586_93055,clean:sichuan_itf_4gdpi_mbl_20180615_22 DPI,2018-06-16 02:42:44,1970-01-01 08:00:00,1263,468534,1440913717,552778,RUNNING
root.credit_ct,credit_ct,application_1528978566586_100731,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 02:45:29,1970-01-01 08:00:00,1163,192584,396708049,387714,RUNNING
root.credit_ct,credit_ct,application_1528978566586_99716,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-16 02:44:53,1970-01-01 08:00:00,1749,1275176,2621557649,723395,RUNNING
root.credit_ct,credit_ct,application_1528978566586_100731,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 02:45:29,1970-01-01 08:00:00,1667,643413,1323636401,688108,RUNNING
root.hjpt,hjpt,application_1528978566586_100726,roam:itf_4gdpi_mbl_sichuan_20180615_12-roam,2018-06-16 02:51:53,1970-01-01 08:00:00,1162,172270,354120736,604117,RUNNING
root.hjpt,hjpt,application_1528978566586_100988,roam:itf_4gdpi_mbl_sichuan_20180615_14-roam,2018-06-16 02:53:50,1970-01-01 08:00:00,1031,32997,68664509,486971,RUNNING
root.credit_ct,credit_ct,application_1528978566586_100765,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 03:26:59,1970-01-01 08:00:00,3384,193055,399545820,301262,RUNNING
root.hjpt,hjpt,application_1528978566586_100038,roam:itf_4gdpi_mbl_chongqing_20180615_02-combine,2018-06-16 03:27:57,1970-01-01 08:00:00,1369,113232,233362684,242701,RUNNING
root.hjpt,hjpt,application_1528978566586_100085,roam:itf_4gdpi_mbl_guangdong_20180615_05-combine,2018-06-16 03:25:28,1970-01-01 08:00:00,1125,290994,597257295,391584,RUNNING
root.credit_ct,credit_ct,application_1528978566586_100765,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 03:26:59,1970-01-01 08:00:00,3632,1199286,2468443675,601677,RUNNING
root.credit_ct,credit_ct,application_1528978566586_101112,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-16 03:34:07,1970-01-01 08:00:00,3713,619275,1274862874,473723,RUNNING
root.credit_ct,credit_ct,application_1528978566586_101112,CREATE TABLE TEMP_CREDIT_CHEAT_DAY...t2.RN=2(Stage-1),2018-06-16 03:34:07,1970-01-01 08:00:00,3147,1632259,3355613844,774237,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102049,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 03:47:04,1970-01-01 08:00:00,1331,401177,825146018,598714,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102847,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 03:46:50,1970-01-01 08:00:00,1215,138945,286479208,613092,RUNNING
root.dpiq,dpiq,application_1528978566586_103816,TS-IndexLoader-20180600014@dpiq_db.dpi_aggregation_22,2018-06-16 03:44:32,1970-01-01 08:00:00,1070,35076,100369713,751504,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102049,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 03:47:04,1970-01-01 08:00:00,1253,786106,1616168791,899568,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102847,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 03:46:50,1970-01-01 08:00:00,1185,509365,1047436463,913944,RUNNING
root.dpiq,dpiq,application_1528978566586_104431,TS-IndexLoader-20180600012@dpiq_db.dpi_aggregation_531,2018-06-16 03:55:18,1970-01-01 08:00:00,1064,34999,81732059,405857,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102049,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 03:47:04,1970-01-01 08:00:00,2225,1148527,2362154622,1200024,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102942,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 04:11:04,1970-01-01 08:00:00,2815,413389,851345693,361805,RUNNING
root.weizhirc,weizhirc,application_1528978566586_104034,insert into table weizhi_db.qg_tim...prov_id(Stage-1),2018-06-16 04:10:29,1970-01-01 08:00:00,1408,382862,787072343,396258,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102049,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 03:47:04,1970-01-01 08:00:00,1016,1653429,3400686791,1801094,RUNNING
root.credit_ct,credit_ct,application_1528978566586_102942,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 04:11:04,1970-01-01 08:00:00,2008,1308445,2690794085,662204,RUNNING
root.weizhirc,weizhirc,application_1528978566586_103980,insert into table weizhi_db.oidd_tran...null(Stage-1),2018-06-16 04:14:19,1970-01-01 08:00:00,1345,102576,211364267,467175,RUNNING
root.weizhirc,weizhirc,application_1528978566586_103823,insert into  table we...a.op_time='20180615'(Stage-1),2018-06-16 04:20:19,1970-01-01 08:00:00,1582,229774,473586104,407269,RUNNING
root.hjdq,hjdq,application_1528978566586_105358,CHECK_TASK_province_CRM_DB.ITG_PROD_INST_ATTR_D_task_4e2bd6f0-70d7-11e8-8642-18c58a10ad18_11_20180613_0,2018-06-16 04:21:56,1970-01-01 08:00:00,1334,118679,244937928,310161,RUNNING
root.hjpt,hjpt,application_1528978566586_95115,clean:sichuan_itf_4gdpi_mbl_20180615_23 DPI,2018-06-16 04:24:56,1970-01-01 08:00:00,1650,255120,786138565,430209,RUNNING
root.hjpt,hjpt,application_1528978566586_100694,clean:guangdong_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 04:25:03,1970-01-01 08:00:00,1067,174119,536316693,423957,RUNNING
root.credit_ct,credit_ct,application_1528978566586_103482,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 04:31:25,1970-01-01 08:00:00,3988,519479,1068857669,341816,RUNNING
root.hjpt,hjpt,application_1528978566586_95115,clean:sichuan_itf_4gdpi_mbl_20180615_23 DPI,2018-06-16 04:24:56,1970-01-01 08:00:00,1650,750814,2308625152,730632,RUNNING
root.hjpt,hjpt,application_1528978566586_104412,roam:itf_4gdpi_mbl_sichuan_20180615_13-roam,2018-06-16 04:30:28,1970-01-01 08:00:00,1173,222028,456042303,398576,RUNNING
root.hjpt,hjpt,application_1528978566586_100694,clean:guangdong_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 04:25:03,1970-01-01 08:00:00,1067,494648,1520729680,724380,RUNNING
root.credit_ct,credit_ct,application_1528978566586_103482,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 04:31:25,1970-01-01 08:00:00,3383,1594153,3278081588,642251,RUNNING
root.hjpt,hjpt,application_1528978566586_95115,clean:sichuan_itf_4gdpi_mbl_20180615_23 DPI,2018-06-16 04:24:56,1970-01-01 08:00:00,1358,1226418,3769403994,1031068,RUNNING
root.hjpt,hjpt,application_1528978566586_98555,clean:sichuan_itf_4gdpi_mbl_20180616_00 DPI,2018-06-16 04:34:04,1970-01-01 08:00:00,1133,164816,507859243,483309,RUNNING
root.hjpt,hjpt,application_1528978566586_100694,clean:guangdong_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 04:25:03,1970-01-01 08:00:00,1050,814111,2501803929,1024816,RUNNING
root.hjpt,hjpt,application_1528978566586_106097,netmanager_lte_boa,2018-06-16 04:39:25,1970-01-01 08:00:00,5280,909268,1870301240,463469,RUNNING
root.credit_ct,credit_ct,application_1528978566586_104090,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 04:43:29,1970-01-01 08:00:00,1835,6026,14204613,218677,RUNNING
root.hjpt,hjpt,application_1528978566586_98555,clean:sichuan_itf_4gdpi_mbl_20180616_00 DPI,2018-06-16 04:34:04,1970-01-01 08:00:00,1132,504983,1552502529,783841,RUNNING
root.hjpt,hjpt,application_1528978566586_100724,clean:shanxi1_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 04:37:15,1970-01-01 08:00:00,1108,260439,801513424,593185,RUNNING
root.hjpt,hjpt,application_1528978566586_106097,netmanager_lte_boa,2018-06-16 04:39:25,1970-01-01 08:00:00,4517,2361559,4844600547,764033,RUNNING
root.credit_ct,credit_ct,application_1528978566586_104090,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 04:43:29,1970-01-01 08:00:00,2473,670392,1378358084,519238,RUNNING
root.credit_ct,credit_ct,application_1528978566586_106359,CREATE TABLE TEMP_CRE...prvnce_id=t5.prov_id(Stage-1),2018-06-16 04:44:40,1970-01-01 08:00:00,1120,218706,449958502,448871,RUNNING
root.hjpt,hjpt,application_1528978566586_100724,clean:shanxi1_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 04:37:15,1970-01-01 08:00:00,1108,593479,1824285415,893746,RUNNING
root.credit_ct,credit_ct,application_1528978566586_104090,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 04:43:29,1970-01-01 08:00:00,3996,1598383,3285455449,819663,RUNNING
root.hjpt,hjpt,application_1528978566586_106097,netmanager_lte_boa,2018-06-16 04:39:25,1970-01-01 08:00:00,2760,4240091,8694855855,1364920,RUNNING
root.dw,dw_etl,application_1528978566586_102500,HIVE-3cb5909c-b130-4192-aa86-2ee673d43ed9,2018-06-16 03:01:19,1970-01-01 08:00:00,1032,1999802,4098330625,7551033,RUNNING
root.dw,dw_etl,application_1528978566586_102506,HIVE-9c54faf9-1e0a-49b8-b9d3-fe70e728c1d8,2018-06-16 03:01:23,1970-01-01 08:00:00,1176,2467904,5059168741,8147820,RUNNING
root.dw,dw_etl,application_1528978566586_102512,HIVE-788cc0bd-96c2-4632-acd9-b37fa4e4a059,2018-06-16 03:01:21,1970-01-01 08:00:00,1325,2772635,5682755690,8450519,RUNNING
root.hjdq,hjdq,application_1528978566586_107634,CHECK_TASK_province_CRM_DB.ITG_OFFER_PROD_INST_REL_D_task_a2c80e2e-70df-11e8-b481-18c58a10ad18_11_20180613_0,2018-06-16 05:18:47,1970-01-01 08:00:00,1205,30005,62841075,204346,RUNNING
root.dw,dw_etl,application_1528978566586_102506,HIVE-9c54faf9-1e0a-49b8-b9d3-fe70e728c1d8,2018-06-16 03:01:23,1970-01-01 08:00:00,1176,2820708,5781717585,8448209,RUNNING
root.hjpt,hjpt,application_1528978566586_104797,roam:itf_4gdpi_mbl_anhui_20180615_03-combine,2018-06-16 05:18:49,1970-01-01 08:00:00,1147,44295,91985780,201808,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105183,"CREATE TABLE TEMP_CRE...,
t2.day_id,
t1.flag(Stage-1)",2018-06-16 05:21:28,1970-01-01 08:00:00,2324,429887,886608017,343919,RUNNING
root.dw,dw_etl,application_1528978566586_102512,HIVE-788cc0bd-96c2-4632-acd9-b37fa4e4a059,2018-06-16 03:01:21,1970-01-01 08:00:00,1477,3210411,6580667845,8750881,RUNNING
root.dw,dw_etl,application_1528978566586_102512,HIVE-788cc0bd-96c2-4632-acd9-b37fa4e4a059,2018-06-16 03:01:21,1970-01-01 08:00:00,1476,3653332,7487784670,9051234,RUNNING
root.hjpt,hjpt,application_1528978566586_100703,clean:anhui_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 05:33:08,1970-01-01 08:00:00,1619,74460,231229528,244016,RUNNING
root.hjpt,hjpt,application_1528978566586_103155,clean:yunnan_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 05:29:45,1970-01-01 08:00:00,1086,261241,804074948,447015,RUNNING
root.hjpt,hjpt,application_1528978566586_105485,roam:itf_4gdpi_mbl_sichuan_20180615_09-combine,2018-06-16 05:33:27,1970-01-01 08:00:00,1062,61673,127373623,225772,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_86993,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 05:34:57,1970-01-01 08:00:00,3603,953716,1959126088,435638,RUNNING
root.hjpt,hjpt,application_1528978566586_100703,clean:anhui_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 05:33:08,1970-01-01 08:00:00,1619,560157,1722982783,544447,RUNNING
root.hjpt,hjpt,application_1528978566586_103155,clean:yunnan_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 05:29:45,1970-01-01 08:00:00,1086,587071,1804722096,747448,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_86993,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 05:34:57,1970-01-01 08:00:00,3228,2064576,4237589830,736124,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105863,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 05:42:09,1970-01-01 08:00:00,3058,112740,234050559,304670,RUNNING
root.hjpt,hjpt,application_1528978566586_100703,clean:anhui_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 05:33:08,1970-01-01 08:00:00,1252,1012187,3111350819,844934,RUNNING
root.hjdq,hjdq,application_1528978566586_107983,CHECK_TASK_province_CRM_DB.ITG_ORD_CUST_ATTR_D_task_72ec83c2-70e1-11e8-a343-18c58a10ad18_11_20180613_0,2018-06-16 05:27:52,1970-01-01 08:00:00,1032,627314,1286641042,1161448,RUNNING
root.hjpt,hjpt,application_1528978566586_103155,clean:yunnan_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 05:29:45,1970-01-01 08:00:00,1009,905823,2783631460,1047933,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105863,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 05:42:09,1970-01-01 08:00:00,2608,1173211,2410239550,639312,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_86993,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 05:34:57,1970-01-01 08:00:00,2605,3042652,6243541882,1070768,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105839,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 05:43:10,1970-01-01 08:00:00,1401,140829,290013853,877977,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105863,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 05:42:09,1970-01-01 08:00:00,1309,1695485,3482782862,939720,RUNNING
root.weizhirc,weizhirc,application_1528978566586_108793,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-16 05:47:11,1970-01-01 08:00:00,1033,398964,819618252,637391,RUNNING
root.hjpt,hjpt,application_1528978566586_105325,roam:itf_4gdpi_mbl_guangdong_20180615_03-combine,2018-06-16 05:53:54,1970-01-01 08:00:00,1496,162540,334510994,534660,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105839,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 05:43:10,1970-01-01 08:00:00,1345,520480,1069770194,1178387,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105863,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 05:42:09,1970-01-01 08:00:00,1208,2025604,4160703154,1240128,RUNNING
root.hjpt,hjpt,application_1528978566586_109090,batch_billing_check,2018-06-16 05:51:41,1970-01-01 08:00:00,1203,128513,264486563,667505,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_87138,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 05:55:14,1970-01-01 08:00:00,2011,473639,972171480,755371,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105839,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 05:43:10,1970-01-01 08:00:00,1874,905078,1861132490,1478853,RUNNING
root.credit_ct,credit_ct,application_1528978566586_106620,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 05:49:22,1970-01-01 08:00:00,1363,286799,589689814,1407859,RUNNING
root.credit_ct,credit_ct,application_1528978566586_105839,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 05:43:10,1970-01-01 08:00:00,1293,1314284,2701314679,1779325,RUNNING
root.hjpt,hjpt,application_1528978566586_105391,roam:itf_4gdpi_mbl_guangdong_20180615_04-combine,2018-06-16 06:00:00,1970-01-01 08:00:00,1233,377792,775198685,769400,RUNNING
root.hjdq,hjdq,application_1528978566586_109218,CHECK_TASK_province_CRM_DB.ITG_ORDER_ITEM_ATTR_D_task_5c7091ee-70e4-11e8-bd9d-18c58a10ad18_11_20180613_0,2018-06-16 05:55:03,1970-01-01 08:00:00,1171,614920,1262756071,1066857,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_87138,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 05:55:14,1970-01-01 08:00:00,1048,1004641,2059688810,1055846,RUNNING
root.credit_ct,credit_ct,application_1528978566586_108840,"CREATE TABLE TEMP_CRE...,
t2.day_id,
t1.flag(Stage-2)",2018-06-16 05:46:47,1970-01-01 08:00:00,1015,443571,910917454,1562689,RUNNING
root.hjdq,hjdq,application_1528978566586_109218,CHECK_TASK_province_CRM_DB.ITG_ORDER_ITEM_ATTR_D_task_5c7091ee-70e4-11e8-bd9d-18c58a10ad18_11_20180613_0,2018-06-16 05:55:03,1970-01-01 08:00:00,1099,966285,1982364122,1367312,RUNNING
root.credit_ct,credit_ct,application_1528978566586_106620,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 05:49:22,1970-01-01 08:00:00,1919,1035023,2128070330,2008777,RUNNING
root.hjpt,hjpt,application_1528978566586_107723,roam:itf_4gdpi_mbl_anhui_20180615_02-roam,2018-06-16 06:10:33,1970-01-01 08:00:00,1530,329995,677418628,737776,RUNNING
root.hjpt,hjpt,application_1528978566586_103092,clean:guangdong_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 06:11:16,1970-01-01 08:00:00,1250,274995,846483758,695001,RUNNING
root.hjpt,hjpt,application_1528978566586_100728,clean:jiangsu_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 06:16:15,1970-01-01 08:00:00,1201,48580,150905627,395786,RUNNING
root.weizhirc,weizhirc,application_1528978566586_109700,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-16 06:09:54,1970-01-01 08:00:00,1014,296227,610618365,776216,RUNNING
root.credit_ct,credit_ct,application_1528978566586_107776,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_841...a(Stage-1),2018-06-16 06:16:12,1970-01-01 08:00:00,1898,369286,760149304,698703,RUNNING
root.credit_ct,credit_ct,application_1528978566586_106620,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-16 05:49:22,1970-01-01 08:00:00,1773,1443602,2967772656,2309204,RUNNING
root.hjpt,hjpt,application_1528978566586_105696,roam:itf_4gdpi_mbl_guangdong_20180615_02-combine,2018-06-16 06:17:34,1970-01-01 08:00:00,1351,416184,854094876,616770,RUNNING
root.hjpt,hjpt,application_1528978566586_103092,clean:guangdong_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 06:11:16,1970-01-01 08:00:00,1249,650345,1999192086,995429,RUNNING
root.hjpt,hjpt,application_1528978566586_100728,clean:jiangsu_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 06:16:15,1970-01-01 08:00:00,1201,409417,1259081391,696213,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_87072,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 06:00:36,1970-01-01 08:00:00,1151,585409,1201483178,1635023,RUNNING
root.credit_ct,credit_ct,application_1528978566586_107776,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_841...a(Stage-1),2018-06-16 06:16:12,1970-01-01 08:00:00,3112,970961,1995896553,999142,RUNNING
root.hjpt,hjpt,application_1528978566586_103053,clean:shanxi1_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 06:21:57,1970-01-01 08:00:00,1490,353978,1089361447,654206,RUNNING
root.hjpt,hjpt,application_1528978566586_103092,clean:guangdong_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 06:11:16,1970-01-01 08:00:00,1234,1024584,3148568088,1295867,RUNNING
root.hjpt,hjpt,application_1528978566586_100728,clean:jiangsu_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 06:16:15,1970-01-01 08:00:00,1201,770227,2367187088,996652,RUNNING
root.credit_ct,credit_ct,application_1528978566586_107776,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_841...a(Stage-1),2018-06-16 06:16:12,1970-01-01 08:00:00,1985,1562421,3210726668,1299616,RUNNING
root.hjpt,hjpt,application_1528978566586_103053,clean:shanxi1_itf_4gdpi_mbl_20180616_02 DPI,2018-06-16 06:21:57,1970-01-01 08:00:00,1437,800233,2459890104,954680,RUNNING
root.hjpt,hjpt,application_1528978566586_100728,clean:jiangsu_itf_4gdpi_mbl_20180616_01 DPI,2018-06-16 06:16:15,1970-01-01 08:00:00,1147,1125150,3457181331,1297126,RUNNING
root.credit_ct,credit_ct,application_1528978566586_108287,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 06:32:12,1970-01-01 08:00:00,1629,366424,753798340,661542,RUNNING
root.credit_ct,credit_ct,application_1528978566586_107776,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_841...a(Stage-1),2018-06-16 06:16:12,1970-01-01 08:00:00,1438,2016849,4143793809,1621542,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_87072,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 06:00:36,1970-01-01 08:00:00,1052,1357621,2785622157,2557863,RUNNING
root.credit_ct,credit_ct,application_1528978566586_108287,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-16 06:32:12,1970-01-01 08:00:00,2491,1205522,2476290089,970677,RUNNING
root.hjtest.hjstandard,hjtest,application_1528978566586_87072,"insert overwrite tabl...type,visit_area_code(Stage-1)",2018-06-16 06:00:36,1970-01-01 08:00:00,1224,1752693,3595740303,2866997,RUNNING
