queue,user,id,name,started_time,finished_time,time_elapsed
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_832539,'mid_mdn_narrowtime_position_d_812_201806',2018-07-09 14:20:56,2018-07-09 14:55:41,2084
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_833102,6034c96e8c5bf38635cb7cba843876bff0398537eb884db98f5174c1608f8cae,2018-07-09 14:29:54,2018-07-09 15:04:26,2071
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_828431,783cf895dfed2c0f35c3e809e3826f8f771059edceef4954bd6d6e4f0d15eb32,2018-07-09 13:11:09,2018-07-09 13:45:09,2039
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_834750,7e9c5169e37ce81afc717e4124c078d8794e668fe0794ede8bdf7e6751c02075,2018-07-09 14:52:16,2018-07-09 15:25:53,2016
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_837811,5e53332ecf6e180ef6d1a4c074c37d78f1c3daef41d7497eb21eb40f94ab6edc,2018-07-09 15:45:07,2018-07-09 16:17:51,1964
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_834844,'MID_POSITION_OIDD_INFO_D_814_201806',2018-07-09 14:53:34,2018-07-09 15:25:04,1890
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_830123,9c4cf340a6379806a5909ee985750fba8f0acc15103243ef912428f46375b21e,2018-07-09 13:42:00,2018-07-09 14:13:24,1883
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_837810,5e53332ecf6e180ef6d1a4c074c37d78dac2f7d246d446fcb36a860e210eefd2,2018-07-09 15:45:00,2018-07-09 16:15:56,1856
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_829807,e38f1106eb3c92b54668e1c4f288da544551ae61e23640cc8df3658b8f8f4c7f,2018-07-09 13:36:09,2018-07-09 14:07:03,1854
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_831082,6a5e52a698bf250d64e003f4f0b0e7070baff19fe09840699e6ddf12190f81a1,2018-07-09 13:55:32,2018-07-09 14:26:10,1837
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833386,clean:guangdong_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:33:32,2018-07-09 15:04:08,1836
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_834306,88856f236036ea1cbac35ef15b07cd2d97260ea6a58a4bd3ae34ec898d8209f8,2018-07-09 14:44:37,2018-07-09 15:15:08,1831
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_834681,db86ef6e5c5d4100f02bf4b6fa9296bc971a7394ee1a4802b13ef44540d39a0e,2018-07-09 14:51:30,2018-07-09 15:21:44,1813
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_832549,'mid_mdn_narrowtime_position_d_812_201806',2018-07-09 14:20:58,2018-07-09 14:51:01,1802
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_833644,fd29a91a5ce75a2138681573330153bc2a7cfe1dd511410c9ea9424d9304af3e,2018-07-09 14:36:55,2018-07-09 15:06:55,1799
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_832896,'MID_POSITION_OIDD_INFO_D_811_201806',2018-07-09 14:26:34,2018-07-09 14:56:06,1771
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_828627,'mid_user_voice_use_d_844_20180708',2018-07-09 13:15:47,2018-07-09 13:44:51,1744
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_833959,44348a6b2e6be8c0312597c8bc6608d663cb35c0392a47028f13c011c949f82c,2018-07-09 14:39:09,2018-07-09 15:08:13,1743
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_829944,TF_CREDIT_CORPORATE_INFORMATION_SCORE_MONTH_LD.jar,2018-07-09 13:38:19,2018-07-09 14:06:30,1691
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_831998,"SELECT 
    prod_inst_id
    ,access_n...100(Stage-1)",2018-07-09 14:06:20,2018-07-09 14:34:08,1668
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_837150,3f7bee78a44a9c256a7267c4150cb3aac1999ac25d154017bcef4f960cbfe889,2018-07-09 15:35:11,2018-07-09 16:02:59,1667
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_838097,d33f29c6f317a6597a9d05e7560989881177d6c191d046f891895ca9c2b21e70,2018-07-09 15:48:10,2018-07-09 16:15:42,1651
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_834456,4bfac2b5e2b582a2f45059d765d835c23d11deaedd794017aab3220caad48f53,2018-07-09 14:50:13,2018-07-09 15:17:34,1641
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833384,clean:jiangsu_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:32:37,2018-07-09 14:59:40,1622
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_830897,0a434ac64ae6fc9ca579581b7be26d18c84a3930afd9449e84ca4a7f5aa5d621,2018-07-09 13:52:10,2018-07-09 14:19:01,1611
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_837388,cf3d12789033ff6f5338e16284603a868fff8de530fb461e97017e5a11e6370c,2018-07-09 15:38:10,2018-07-09 16:04:51,1601
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_830294,cc4440d140ba64cff76a08145d2e45374d1bdf28204e48c3b64ba2d2dc6afc6c,2018-07-09 13:44:17,2018-07-09 14:10:49,1592
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_830227,b4a9085c751c7eeec1e3c5db6f9f5688c85789c24bb14b149024d33d4492e6c1,2018-07-09 13:43:05,2018-07-09 14:09:16,1570
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_832422,select count(*) from ...ode='10C01001003001'(Stage-1),2018-07-09 14:19:30,2018-07-09 14:45:23,1552
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_835153,c28b223fcc6f3f5093e124c5323a133668164bdec32b4801ad9386690a7f7b0d,2018-07-09 14:58:32,2018-07-09 15:24:11,1539
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833418,clean:jiangxi_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:33:26,2018-07-09 14:58:40,1513
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_830850,c30e55e971d830a012aa265db26b1e6cae2aeeef59144ad08885515eea53a079,2018-07-09 13:51:08,2018-07-09 14:16:12,1503
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_837149,3f7bee78a44a9c256a7267c4150cb3aa1ee91d68677d4bada8b56152bbee5057,2018-07-09 15:35:34,2018-07-09 16:00:24,1490
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_833485,2d07d2c11f00cb4ae5f038c3df7ba8b61c08700b90084682883e4884b8547bb0,2018-07-09 14:33:28,2018-07-09 14:58:13,1484
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_833361,83c3fa4e2cd2815331e5e938e2eced696ea3c32d18fa490f9f19fd194c55ea1e,2018-07-09 14:32:11,2018-07-09 14:56:52,1480
root.normal_queues.backstage.sjzl.dpiq,dpiq,application_1530160781028_832245,AggregationMerge-20180709009@dpiq_db.dpi_871,2018-07-09 14:12:46,2018-07-09 14:37:24,1478
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_828357,mss_reback_itf_erp_ce1ct00_d_mss_gd_prd_20180627,2018-07-09 13:09:48,2018-07-09 13:34:20,1472
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_831388,d4c33ffe93415f8a968f5b906ff0581f5dba3af9e5e94c5b825730d1f8173b0d,2018-07-09 13:56:50,2018-07-09 14:21:21,1471
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_838098,d33f29c6f317a6597a9d05e756098988cb7b40a3356c49da8fa31d332836720b,2018-07-09 15:48:12,2018-07-09 16:12:42,1469
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_836987,0711d9818c7c6cb06a46af20576e716d9f12627df28f4584bd4bf378a7ed613b,2018-07-09 15:32:51,2018-07-09 15:57:12,1461
root.normal_queues.backstage.sjzl.dpiq,dpiq,application_1530160781028_834939,AggregationMerge-20180709009@dpiq_db.dpi_28,2018-07-09 14:54:55,2018-07-09 15:18:54,1438
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_833262,db840e9736425a334f8c4110772b84bf5b364c1de4f8400a98daf872a346fd6b,2018-07-09 14:31:12,2018-07-09 14:55:03,1430
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833402,clean:sichuan_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:33:01,2018-07-09 14:56:48,1427
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_837387,cf3d12789033ff6f5338e16284603a862c8aa14f45d141739e65a99f78421f0b,2018-07-09 15:38:30,2018-07-09 16:02:10,1420
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_830924,"create table tmp_hbc_test as 
...mdn,prov_id(Stage-1)",2018-07-09 13:52:37,2018-07-09 14:16:08,1410
root.priority_queues.proccess.ocdc.prod,ocdc,application_1530160781028_837488,"SELECT '861' AREA_CD,
       '201806' C...T1(Stage-1)",2018-07-09 15:39:58,2018-07-09 16:03:26,1407
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_833154,9d143f574454960f0e17fad10a17c86c89671ebb27e04b20ad0c4e66467fb9c4,2018-07-09 14:30:19,2018-07-09 14:53:44,1404
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_835199,5c21161382718044b414d99d5b083262a1bfdfc0133f4e6184c78a4127d94d9f,2018-07-09 14:59:36,2018-07-09 15:23:00,1404
root.normal_queues.backstage.yfzx.dm,chenhao,application_1530160781028_832571,INSERT OVERWRITE TABLE dm_ident...'20180507'(Stage-1),2018-07-09 14:21:22,2018-07-09 14:44:40,1398
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_835727,'mid_user_voice_use_d_850_20180708',2018-07-09 15:08:43,2018-07-09 15:32:00,1396
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833409,clean:chongqing_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:32:35,2018-07-09 14:55:45,1389
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833383,clean:shanxi1_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:32:33,2018-07-09 14:55:41,1388
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833398,clean:hebei_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:32:32,2018-07-09 14:55:34,1382
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_836988,0711d9818c7c6cb06a46af20576e716daa9e017189df41dca32c55a28e7bd76a,2018-07-09 15:32:50,2018-07-09 15:55:39,1368
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_835699,clean:chongqing_itf_4gdpi_mbl_20180702_15 DPI,2018-07-09 15:08:09,2018-07-09 15:30:55,1365
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_830654,2e27eba2a933b6365ec9a36b884fd302d1843139e5ea488e9bac883b82097d5e,2018-07-09 13:48:10,2018-07-09 14:10:53,1362
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_829457,1b32dffeee3117698e91a559afb3566a8ea1116061944c558bbb00a9e75630c9,2018-07-09 13:31:09,2018-07-09 13:53:51,1361
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_829669,c17dadbf3abe560c8e97301be010ebdac485cc340bfd4cf497c81cae3b342d0e,2018-07-09 13:35:09,2018-07-09 13:57:43,1353
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_834227,304accc7059c9d68c8cb3104f85397034f6ef7c54d884893850d6180c3082833,2018-07-09 14:42:17,2018-07-09 15:04:41,1344
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833414,clean:henan_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:32:32,2018-07-09 14:54:52,1340
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_828588,clean:gansu_itf_4gdpi_mbl_20180709_12 DPI,2018-07-09 13:15:18,2018-07-09 13:37:31,1333
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_833410,clean:hunan_itf_4gdpi_mbl_20180703_00 DPI,2018-07-09 14:32:37,2018-07-09 14:54:47,1329
root.normal_queues.backstage.sjzl.dpiq,dpiq,application_1530160781028_838508,AggregationMerge-20180709010@dpiq_db.dpi_28,2018-07-09 15:55:00,2018-07-09 16:17:09,1329
root.normal_queues.backstage.sjzl.dpiq,dpiq,application_1530160781028_832407,AggregationMerge-20180709009@dpiq_db.dpi_10,2018-07-09 14:18:16,2018-07-09 14:40:19,1322
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_829935,cdf7a40aada1c3e3ff376a2fb97b30aaf6b0d855d0b74b31b4fba0e7e6992e3e,2018-07-09 13:38:09,2018-07-09 13:59:59,1310
root.normal_queues.proccess.hxxt.yx,hxxt_yx,application_1530160781028_835082,7ee70a305e40b40241ce40a9a75f44dec7f14e6e8f4b48a89764438749da9113,2018-07-09 14:57:32,2018-07-09 15:19:09,1296
root.normal_queues.backstage.yy.sjyy_dm,daua,application_1530160781028_832099,'mid_user_voice_use_d_845_20180708',2018-07-09 14:08:33,2018-07-09 14:30:06,1293
root.normal_queues.converge.hjpt.prod,hjpt,application_1530160781028_832286,clean:henan_itf_4gdpi_mbl_20180702_09 DPI,2018-07-09 14:13:23,2018-07-09 14:34:51,1287
